num_correlativo,corre_base,dia_ocu,dia_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,area_geo_ocu,sexo_con,edad_con,g_edad,mayor_menor,estado_con,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,anio
6598.0,970.0,16.0,1.0,22.0,4.0,6.0,1.0,101.0,7.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6599.0,971.0,16.0,1.0,8.0,2.0,6.0,1.0,101.0,12.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6600.0,972.0,16.0,1.0,19.0,4.0,6.0,21.0,2101.0,2.0,1.0,1.0,33.0,5.0,1.0,2.0,3.0,9.0,99.0,32.0,5.0,2014
6601.0,973.0,16.0,1.0,12.0,3.0,6.0,5.0,504.0,99.0,2.0,1.0,22.0,3.0,1.0,1.0,2.0,9.0,99.0,34.0,5.0,2014
6602.0,974.0,16.0,1.0,10.0,2.0,6.0,10.0,1002.0,99.0,2.0,1.0,52.0,9.0,1.0,9.0,6.0,9.0,99.0,15.0,5.0,2014
6603.0,975.0,16.0,1.0,20.0,4.0,6.0,13.0,1301.0,1.0,1.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6604.0,976.0,17.0,2.0,22.0,4.0,6.0,1.0,101.0,7.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6605.0,977.0,17.0,2.0,21.0,4.0,6.0,1.0,108.0,6.0,1.0,1.0,48.0,8.0,1.0,9.0,12.0,9.0,99.0,99.0,5.0,2014
6606.0,978.0,17.0,2.0,0.0,1.0,6.0,19.0,1904.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6607.0,979.0,17.0,2.0,13.0,3.0,6.0,5.0,501.0,99.0,2.0,1.0,38.0,6.0,1.0,9.0,5.0,9.0,99.0,22.0,5.0,2014
6608.0,980.0,17.0,2.0,5.0,1.0,6.0,10.0,1002.0,99.0,2.0,1.0,19.0,2.0,1.0,9.0,4.0,9.0,99.0,2.0,5.0,2014
6609.0,981.0,17.0,2.0,7.0,2.0,6.0,16.0,1601.0,11.0,1.0,1.0,999.0,12.0,1.0,9.0,5.0,9.0,99.0,19.0,5.0,2014
6610.0,982.0,18.0,3.0,1.0,1.0,6.0,16.0,1609.0,99.0,2.0,1.0,36.0,6.0,1.0,9.0,5.0,9.0,99.0,33.0,5.0,2014
6611.0,983.0,18.0,3.0,1.0,1.0,6.0,1.0,101.0,18.0,1.0,1.0,48.0,8.0,1.0,9.0,4.0,9.0,99.0,40.0,5.0,2014
6612.0,984.0,18.0,3.0,2.0,1.0,6.0,1.0,101.0,6.0,1.0,1.0,21.0,3.0,1.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6613.0,985.0,18.0,3.0,3.0,1.0,6.0,1.0,113.0,99.0,2.0,1.0,49.0,8.0,1.0,9.0,5.0,9.0,99.0,19.0,5.0,2014
6614.0,986.0,18.0,3.0,4.0,1.0,6.0,1.0,115.0,99.0,2.0,1.0,32.0,5.0,1.0,9.0,1.0,9.0,99.0,21.0,5.0,2014
6615.0,987.0,19.0,4.0,18.0,4.0,6.0,1.0,101.0,7.0,1.0,1.0,21.0,3.0,1.0,9.0,4.0,9.0,99.0,21.0,5.0,2014
6616.0,988.0,19.0,4.0,16.0,3.0,6.0,1.0,101.0,12.0,1.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,99.0,99.0,5.0,2014
6617.0,989.0,19.0,4.0,20.0,4.0,6.0,1.0,115.0,15.0,1.0,1.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,20.0,5.0,2014
6618.0,990.0,19.0,4.0,14.0,3.0,6.0,14.0,1405.0,99.0,2.0,1.0,40.0,7.0,1.0,2.0,2.0,9.0,99.0,99.0,5.0,2014
6619.0,991.0,19.0,4.0,1.0,1.0,6.0,1.0,101.0,2.0,1.0,1.0,25.0,4.0,1.0,2.0,12.0,9.0,99.0,99.0,5.0,2014
6620.0,992.0,20.0,5.0,18.0,4.0,6.0,1.0,101.0,1.0,1.0,2.0,28.0,4.0,1.0,2.0,1.0,9.0,99.0,20.0,5.0,2014
6621.0,993.0,20.0,5.0,8.0,2.0,6.0,1.0,115.0,1.0,1.0,1.0,28.0,4.0,1.0,2.0,11.0,9.0,99.0,37.0,5.0,2014
6622.0,994.0,20.0,5.0,15.0,3.0,6.0,1.0,115.0,99.0,2.0,1.0,20.0,3.0,1.0,1.0,4.0,9.0,99.0,24.0,5.0,2014
6623.0,995.0,20.0,5.0,11.0,2.0,6.0,1.0,101.0,19.0,1.0,1.0,26.0,4.0,1.0,2.0,1.0,9.0,99.0,21.0,5.0,2014
6624.0,996.0,20.0,5.0,20.0,4.0,6.0,6.0,601.0,99.0,2.0,1.0,31.0,5.0,1.0,1.0,7.0,9.0,99.0,22.0,5.0,2014
6625.0,997.0,20.0,5.0,15.0,3.0,6.0,11.0,1101.0,99.0,2.0,1.0,24.0,3.0,1.0,1.0,4.0,9.0,99.0,20.0,5.0,2014
6626.0,998.0,21.0,6.0,19.0,4.0,6.0,1.0,108.0,7.0,1.0,1.0,19.0,2.0,1.0,1.0,4.0,9.0,99.0,42.0,5.0,2014
6627.0,999.0,21.0,6.0,16.0,3.0,6.0,1.0,108.0,4.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6628.0,1000.0,21.0,6.0,12.0,3.0,6.0,19.0,1901.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6629.0,1001.0,21.0,6.0,10.0,2.0,6.0,11.0,1101.0,99.0,2.0,1.0,24.0,3.0,1.0,9.0,4.0,9.0,99.0,42.0,5.0,2014
6630.0,1002.0,21.0,6.0,4.0,1.0,6.0,17.0,1701.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6631.0,1003.0,22.0,7.0,23.0,4.0,6.0,1.0,105.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6632.0,1004.0,22.0,7.0,17.0,3.0,6.0,1.0,101.0,7.0,1.0,1.0,18.0,2.0,1.0,9.0,4.0,9.0,99.0,24.0,5.0,2014
6633.0,1005.0,22.0,7.0,11.0,2.0,6.0,20.0,2001.0,99.0,2.0,1.0,22.0,3.0,1.0,9.0,4.0,9.0,99.0,24.0,5.0,2014
6634.0,1006.0,22.0,7.0,2.0,1.0,6.0,19.0,1901.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6635.0,1007.0,22.0,7.0,20.0,4.0,6.0,11.0,1101.0,99.0,2.0,1.0,17.0,2.0,2.0,9.0,1.0,9.0,99.0,44.0,5.0,2014
6636.0,1008.0,22.0,7.0,20.0,4.0,6.0,9.0,901.0,99.0,2.0,1.0,25.0,4.0,1.0,9.0,4.0,9.0,99.0,2.0,5.0,2014
6637.0,1009.0,22.0,7.0,6.0,2.0,6.0,4.0,401.0,99.0,2.0,1.0,23.0,3.0,1.0,9.0,4.0,9.0,99.0,45.0,5.0,2014
6638.0,1010.0,23.0,1.0,18.0,4.0,6.0,1.0,115.0,99.0,2.0,1.0,61.0,11.0,1.0,1.0,1.0,9.0,99.0,30.0,5.0,2014
6639.0,1011.0,23.0,1.0,21.0,4.0,6.0,1.0,114.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6640.0,1012.0,23.0,1.0,10.0,2.0,6.0,9.0,901.0,99.0,2.0,1.0,24.0,3.0,1.0,9.0,9.0,9.0,99.0,44.0,5.0,2014
6641.0,1013.0,23.0,1.0,8.0,2.0,6.0,12.0,1201.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,99.0,44.0,5.0,2014
6642.0,1014.0,23.0,1.0,22.0,4.0,6.0,16.0,1601.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6643.0,1015.0,23.0,1.0,23.0,4.0,6.0,16.0,1601.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6644.0,1016.0,23.0,1.0,8.0,2.0,6.0,4.0,401.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6645.0,1017.0,24.0,2.0,10.0,2.0,6.0,1.0,101.0,6.0,1.0,1.0,20.0,3.0,1.0,1.0,14.0,9.0,99.0,2.0,5.0,2014
6646.0,1018.0,24.0,2.0,20.0,4.0,6.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6647.0,1019.0,24.0,2.0,15.0,3.0,6.0,5.0,501.0,99.0,2.0,1.0,42.0,7.0,1.0,1.0,11.0,9.0,99.0,99.0,5.0,2014
6648.0,1020.0,25.0,3.0,23.0,4.0,6.0,5.0,506.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6649.0,1021.0,25.0,3.0,19.0,4.0,6.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6650.0,1022.0,25.0,3.0,1.0,1.0,6.0,9.0,909.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6651.0,1023.0,25.0,3.0,15.0,3.0,6.0,16.0,1601.0,1.0,1.0,1.0,22.0,3.0,1.0,1.0,3.0,9.0,99.0,99.0,5.0,2014
6652.0,1024.0,26.0,4.0,15.0,3.0,6.0,1.0,101.0,1.0,1.0,1.0,53.0,9.0,1.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6653.0,1025.0,26.0,4.0,21.0,4.0,6.0,5.0,509.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6654.0,1026.0,26.0,4.0,17.0,3.0,6.0,18.0,1804.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,5.0,9.0,99.0,19.0,5.0,2014
6655.0,1027.0,27.0,5.0,22.0,4.0,6.0,1.0,101.0,18.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,32.0,5.0,2014
6656.0,1028.0,27.0,5.0,23.0,4.0,6.0,1.0,101.0,11.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6657.0,1029.0,27.0,5.0,15.0,3.0,6.0,5.0,509.0,99.0,2.0,1.0,47.0,8.0,1.0,9.0,6.0,9.0,99.0,15.0,5.0,2014
6658.0,1030.0,27.0,5.0,15.0,3.0,6.0,10.0,1001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,99.0,99.0,5.0,2014
6659.0,1031.0,28.0,6.0,14.0,3.0,6.0,1.0,101.0,13.0,1.0,1.0,28.0,4.0,1.0,9.0,11.0,9.0,99.0,60.0,5.0,2014
6660.0,1032.0,28.0,6.0,19.0,4.0,6.0,1.0,101.0,10.0,1.0,1.0,32.0,5.0,1.0,2.0,1.0,9.0,99.0,46.0,5.0,2014
6661.0,1033.0,28.0,6.0,6.0,2.0,6.0,1.0,115.0,99.0,2.0,1.0,26.0,4.0,1.0,9.0,1.0,9.0,99.0,44.0,5.0,2014
6662.0,1034.0,28.0,6.0,19.0,4.0,6.0,20.0,2007.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,12.0,9.0,99.0,99.0,5.0,2014
6663.0,1035.0,28.0,6.0,23.0,4.0,6.0,19.0,1904.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,5.0,9.0,99.0,99.0,5.0,2014
6664.0,1036.0,28.0,6.0,6.0,2.0,6.0,5.0,511.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6665.0,1037.0,28.0,6.0,22.0,4.0,6.0,6.0,602.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,6.0,9.0,99.0,99.0,5.0,2014
6666.0,1038.0,28.0,6.0,22.0,4.0,6.0,10.0,1017.0,99.0,2.0,1.0,15.0,2.0,2.0,9.0,4.0,9.0,99.0,21.0,5.0,2014
6667.0,1039.0,28.0,6.0,22.0,4.0,6.0,1.0,116.0,99.0,2.0,1.0,21.0,3.0,1.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6668.0,1040.0,28.0,6.0,16.0,3.0,6.0,17.0,1706.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6669.0,1041.0,28.0,6.0,23.0,4.0,6.0,1.0,101.0,7.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6670.0,1042.0,28.0,6.0,19.0,4.0,6.0,16.0,1601.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6671.0,1043.0,29.0,7.0,13.0,3.0,6.0,1.0,101.0,1.0,1.0,1.0,45.0,8.0,1.0,9.0,4.0,9.0,99.0,2.0,5.0,2014
6672.0,1044.0,29.0,7.0,5.0,1.0,6.0,1.0,101.0,11.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6673.0,1045.0,29.0,7.0,16.0,3.0,6.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6674.0,1046.0,29.0,7.0,15.0,3.0,6.0,16.0,1604.0,99.0,2.0,1.0,43.0,7.0,1.0,9.0,3.0,9.0,99.0,44.0,5.0,2014
6675.0,1047.0,30.0,1.0,17.0,3.0,6.0,1.0,110.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,1.0,9.0,99.0,44.0,5.0,2014
6676.0,1048.0,30.0,1.0,22.0,4.0,6.0,1.0,110.0,99.0,2.0,1.0,34.0,5.0,1.0,9.0,5.0,9.0,99.0,33.0,5.0,2014
6677.0,1049.0,30.0,1.0,14.0,3.0,6.0,12.0,1201.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,44.0,5.0,2014
6678.0,1050.0,30.0,1.0,2.0,1.0,6.0,12.0,1201.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6679.0,1051.0,30.0,1.0,10.0,2.0,6.0,15.0,1501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6680.0,1052.0,1.0,2.0,12.0,3.0,7.0,1.0,101.0,13.0,1.0,1.0,43.0,7.0,1.0,9.0,4.0,9.0,99.0,42.0,5.0,2014
6681.0,1053.0,1.0,2.0,13.0,3.0,7.0,1.0,101.0,11.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6682.0,1054.0,1.0,2.0,8.0,2.0,7.0,1.0,114.0,99.0,2.0,1.0,48.0,8.0,1.0,9.0,4.0,9.0,99.0,61.0,5.0,2014
6683.0,1055.0,1.0,2.0,13.0,3.0,7.0,19.0,1901.0,99.0,2.0,1.0,25.0,4.0,1.0,9.0,4.0,9.0,99.0,24.0,5.0,2014
6684.0,1056.0,1.0,2.0,20.0,4.0,7.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6685.0,1057.0,2.0,3.0,20.0,4.0,7.0,1.0,115.0,12.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6686.0,1058.0,2.0,3.0,7.0,2.0,7.0,1.0,116.0,2.0,1.0,1.0,22.0,3.0,1.0,9.0,7.0,9.0,99.0,13.0,5.0,2014
6687.0,1059.0,2.0,3.0,20.0,4.0,7.0,1.0,110.0,99.0,2.0,1.0,35.0,6.0,1.0,9.0,1.0,9.0,99.0,37.0,5.0,2014
6688.0,1060.0,2.0,3.0,10.0,2.0,7.0,22.0,2201.0,99.0,2.0,1.0,26.0,4.0,1.0,9.0,4.0,9.0,99.0,21.0,5.0,2014
6689.0,1061.0,2.0,3.0,11.0,2.0,7.0,11.0,1101.0,99.0,2.0,1.0,30.0,5.0,1.0,9.0,1.0,9.0,99.0,32.0,5.0,2014
6690.0,1062.0,2.0,3.0,20.0,4.0,7.0,9.0,901.0,8.0,1.0,1.0,17.0,2.0,2.0,9.0,4.0,9.0,99.0,21.0,5.0,2014
6691.0,1063.0,2.0,3.0,10.0,2.0,7.0,9.0,901.0,99.0,2.0,1.0,45.0,8.0,1.0,9.0,5.0,9.0,99.0,19.0,5.0,2014
6692.0,1064.0,2.0,3.0,13.0,3.0,7.0,9.0,901.0,1.0,1.0,1.0,39.0,6.0,1.0,9.0,1.0,9.0,99.0,20.0,5.0,2014
6693.0,1065.0,2.0,3.0,21.0,4.0,7.0,15.0,1501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6694.0,1066.0,2.0,3.0,18.0,4.0,7.0,2.0,201.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6695.0,1067.0,3.0,4.0,17.0,3.0,7.0,1.0,101.0,16.0,1.0,9.0,999.0,12.0,9.0,9.0,2.0,9.0,99.0,99.0,5.0,2014
6696.0,1068.0,3.0,4.0,14.0,3.0,7.0,1.0,114.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6697.0,1069.0,3.0,4.0,3.0,1.0,7.0,1.0,108.0,4.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6698.0,1070.0,3.0,4.0,3.0,1.0,7.0,19.0,1901.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6699.0,1071.0,3.0,4.0,17.0,3.0,7.0,15.0,1501.0,99.0,2.0,1.0,38.0,6.0,1.0,9.0,1.0,9.0,99.0,44.0,5.0,2014
6700.0,1072.0,3.0,4.0,0.0,1.0,7.0,2.0,201.0,99.0,2.0,1.0,32.0,5.0,1.0,9.0,6.0,9.0,99.0,99.0,5.0,2014
6701.0,1073.0,4.0,5.0,1.0,1.0,7.0,1.0,101.0,4.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6702.0,1074.0,4.0,5.0,7.0,2.0,7.0,5.0,505.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6703.0,1075.0,4.0,5.0,15.0,3.0,7.0,10.0,1014.0,99.0,2.0,1.0,47.0,8.0,1.0,9.0,1.0,9.0,99.0,5.0,5.0,2014
6704.0,1076.0,5.0,6.0,13.0,3.0,7.0,6.0,602.0,99.0,2.0,1.0,22.0,3.0,1.0,9.0,2.0,9.0,99.0,13.0,5.0,2014
6705.0,1077.0,5.0,6.0,20.0,4.0,7.0,1.0,117.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6706.0,1078.0,5.0,6.0,23.0,4.0,7.0,1.0,114.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6707.0,1079.0,5.0,6.0,20.0,4.0,7.0,10.0,1001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6708.0,1080.0,5.0,6.0,23.0,4.0,7.0,3.0,308.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6709.0,1081.0,6.0,7.0,17.0,3.0,7.0,19.0,1902.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6710.0,1082.0,6.0,7.0,13.0,3.0,7.0,6.0,601.0,99.0,2.0,1.0,35.0,6.0,1.0,1.0,2.0,9.0,99.0,30.0,5.0,2014
6711.0,1083.0,6.0,7.0,22.0,4.0,7.0,10.0,1001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,99.0,44.0,5.0,2014
6712.0,1084.0,6.0,7.0,12.0,3.0,7.0,11.0,1102.0,99.0,2.0,1.0,21.0,3.0,1.0,9.0,4.0,9.0,99.0,2.0,5.0,2014
6713.0,1085.0,6.0,7.0,0.0,1.0,7.0,8.0,801.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6714.0,1086.0,6.0,7.0,20.0,4.0,7.0,14.0,1401.0,99.0,2.0,1.0,43.0,7.0,1.0,9.0,6.0,9.0,99.0,15.0,5.0,2014
6715.0,1087.0,6.0,7.0,23.0,4.0,7.0,4.0,401.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6716.0,1088.0,7.0,1.0,17.0,3.0,7.0,1.0,101.0,9.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6717.0,1089.0,7.0,1.0,16.0,3.0,7.0,1.0,101.0,18.0,1.0,1.0,26.0,4.0,1.0,9.0,4.0,9.0,99.0,14.0,5.0,2014
6718.0,1090.0,7.0,1.0,10.0,2.0,7.0,1.0,101.0,13.0,1.0,1.0,23.0,3.0,1.0,9.0,14.0,9.0,99.0,99.0,5.0,2014
6719.0,1091.0,7.0,1.0,14.0,3.0,7.0,1.0,101.0,7.0,1.0,1.0,18.0,2.0,1.0,9.0,4.0,9.0,99.0,2.0,5.0,2014
6720.0,1092.0,7.0,1.0,21.0,4.0,7.0,5.0,511.0,99.0,2.0,1.0,999.0,12.0,1.0,9.0,2.0,9.0,99.0,13.0,5.0,2014
6721.0,1093.0,7.0,1.0,19.0,4.0,7.0,10.0,1010.0,99.0,2.0,1.0,23.0,3.0,1.0,1.0,4.0,9.0,99.0,21.0,5.0,2014
6722.0,1094.0,7.0,1.0,13.0,3.0,7.0,10.0,1006.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,99.0,44.0,5.0,2014
6723.0,1095.0,7.0,1.0,9.0,2.0,7.0,18.0,1804.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,14.0,9.0,99.0,99.0,5.0,2014
6724.0,1096.0,8.0,2.0,12.0,3.0,7.0,1.0,101.0,10.0,1.0,1.0,999.0,12.0,1.0,1.0,1.0,9.0,99.0,99.0,5.0,2014
6725.0,1097.0,9.0,3.0,13.0,3.0,7.0,1.0,103.0,99.0,2.0,1.0,35.0,6.0,1.0,1.0,5.0,9.0,99.0,22.0,5.0,2014
6726.0,1098.0,9.0,3.0,23.0,4.0,7.0,1.0,101.0,7.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6727.0,1099.0,9.0,3.0,7.0,2.0,7.0,1.0,117.0,7.0,1.0,2.0,27.0,4.0,1.0,1.0,1.0,9.0,99.0,34.0,5.0,2014
6728.0,1100.0,9.0,3.0,13.0,3.0,7.0,1.0,108.0,3.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6729.0,1101.0,9.0,3.0,22.0,4.0,7.0,22.0,2201.0,99.0,2.0,1.0,21.0,3.0,1.0,1.0,4.0,9.0,99.0,24.0,5.0,2014
6730.0,1102.0,9.0,3.0,23.0,4.0,7.0,10.0,1001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6731.0,1103.0,9.0,3.0,12.0,3.0,7.0,11.0,1101.0,99.0,2.0,2.0,25.0,4.0,1.0,1.0,3.0,9.0,99.0,44.0,5.0,2014
6732.0,1104.0,9.0,3.0,19.0,4.0,7.0,2.0,201.0,99.0,2.0,1.0,62.0,11.0,1.0,1.0,2.0,9.0,99.0,30.0,5.0,2014
6733.0,1105.0,10.0,4.0,18.0,4.0,7.0,1.0,101.0,21.0,1.0,9.0,999.0,12.0,9.0,1.0,12.0,9.0,99.0,99.0,5.0,2014
6734.0,1106.0,10.0,4.0,6.0,2.0,7.0,1.0,114.0,99.0,2.0,1.0,29.0,4.0,1.0,1.0,4.0,9.0,99.0,24.0,5.0,2014
6735.0,1107.0,10.0,4.0,21.0,4.0,7.0,1.0,108.0,5.0,1.0,2.0,40.0,7.0,1.0,1.0,1.0,9.0,99.0,34.0,5.0,2014
6736.0,1108.0,10.0,4.0,14.0,3.0,7.0,6.0,602.0,99.0,2.0,1.0,31.0,5.0,1.0,1.0,4.0,9.0,99.0,21.0,5.0,2014
6737.0,1109.0,10.0,4.0,13.0,3.0,7.0,10.0,1010.0,99.0,2.0,1.0,21.0,3.0,1.0,1.0,3.0,9.0,99.0,44.0,5.0,2014
6738.0,1110.0,10.0,4.0,12.0,3.0,7.0,9.0,901.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,3.0,9.0,99.0,99.0,5.0,2014
6739.0,1111.0,10.0,4.0,17.0,3.0,7.0,16.0,1601.0,12.0,1.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6740.0,1112.0,11.0,5.0,18.0,4.0,7.0,1.0,101.0,12.0,1.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6741.0,1113.0,11.0,5.0,5.0,1.0,7.0,20.0,2001.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6742.0,1114.0,11.0,5.0,14.0,3.0,7.0,5.0,501.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6743.0,1115.0,11.0,5.0,17.0,3.0,7.0,11.0,1101.0,99.0,2.0,1.0,27.0,4.0,1.0,9.0,4.0,9.0,99.0,24.0,5.0,2014
6744.0,1116.0,11.0,5.0,3.0,1.0,7.0,18.0,1801.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6745.0,1117.0,11.0,5.0,21.0,4.0,7.0,7.0,701.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,1.0,9.0,99.0,99.0,5.0,2014
6746.0,1118.0,12.0,6.0,16.0,3.0,7.0,1.0,101.0,3.0,1.0,1.0,60.0,11.0,1.0,9.0,5.0,9.0,99.0,13.0,5.0,2014
6747.0,1119.0,12.0,6.0,22.0,4.0,7.0,1.0,101.0,6.0,1.0,1.0,35.0,6.0,1.0,9.0,6.0,9.0,99.0,15.0,5.0,2014
6748.0,1120.0,12.0,6.0,19.0,4.0,7.0,1.0,115.0,2.0,1.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6749.0,1121.0,12.0,6.0,18.0,4.0,7.0,5.0,501.0,1.0,1.0,1.0,22.0,3.0,1.0,9.0,4.0,9.0,99.0,99.0,5.0,2014
6750.0,1122.0,12.0,6.0,1.0,1.0,7.0,9.0,901.0,1.0,1.0,2.0,40.0,7.0,1.0,9.0,2.0,9.0,99.0,44.0,5.0,2014
6751.0,1123.0,12.0,6.0,21.0,4.0,7.0,8.0,801.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
6752.0,1124.0,12.0,6.0,21.0,4.0,7.0,4.0,406.0,99.0,2.0,9.0,999.0,12.0,9.0,9.0,99.0,9.0,99.0,99.0,5.0,2014
