num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc,año_ocu
1011.0,20.0,4.0,5.0,22.0,18.0,1801.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,1.0,5.0,1.0,2012
1012.0,20.0,4.0,5.0,17.0,17.0,1703.0,2.0,99.0,2.0,38.0,6.0,1.0,1.0,1.0,11.0,1.0,2012
1013.0,20.0,4.0,5.0,0.0,14.0,1409.0,2.0,99.0,1.0,32.0,5.0,1.0,2.0,3.0,6.0,1.0,2012
1014.0,20.0,4.0,5.0,18.0,7.0,705.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,3.0,9.0,1.0,2012
1015.0,20.0,4.0,5.0,9.0,1.0,101.0,1.0,18.0,1.0,34.0,5.0,1.0,9.0,9.0,2.0,1.0,2012
1016.0,20.0,4.0,5.0,23.0,1.0,108.0,1.0,5.0,1.0,21.0,3.0,1.0,2.0,4.0,99.0,1.0,2012
1017.0,20.0,4.0,5.0,12.0,1.0,101.0,1.0,6.0,1.0,26.0,4.0,1.0,1.0,3.0,5.0,1.0,2012
1018.0,20.0,4.0,5.0,12.0,1.0,101.0,1.0,10.0,9.0,999.0,11.0,9.0,1.0,5.0,2.0,1.0,2012
1019.0,21.0,4.0,6.0,9.0,1.0,101.0,1.0,9.0,1.0,20.0,3.0,1.0,1.0,4.0,3.0,2.0,2012
1020.0,21.0,4.0,6.0,13.0,1.0,101.0,1.0,18.0,1.0,25.0,4.0,1.0,1.0,6.0,5.0,1.0,2012
1021.0,21.0,4.0,6.0,22.0,1.0,102.0,2.0,99.0,1.0,35.0,6.0,1.0,1.0,3.0,99.0,1.0,2012
1022.0,21.0,4.0,6.0,9.0,1.0,114.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,99.0,1.0,2012
1023.0,21.0,4.0,6.0,21.0,5.0,506.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,2.0,1.0,2012
1024.0,21.0,4.0,6.0,15.0,10.0,1002.0,2.0,99.0,1.0,41.0,7.0,1.0,1.0,9.0,2.0,4.0,2012
1025.0,21.0,4.0,6.0,12.0,13.0,1301.0,2.0,99.0,1.0,46.0,8.0,1.0,1.0,4.0,99.0,1.0,2012
1026.0,21.0,4.0,6.0,3.0,16.0,1608.0,2.0,99.0,1.0,26.0,4.0,1.0,2.0,3.0,2.0,4.0,2012
1027.0,21.0,4.0,6.0,20.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,3.0,3.0,2012
1028.0,22.0,4.0,7.0,3.0,1.0,108.0,1.0,3.0,1.0,26.0,4.0,1.0,1.0,3.0,5.0,2.0,2012
1029.0,22.0,4.0,7.0,14.0,22.0,2205.0,2.0,99.0,1.0,19.0,2.0,1.0,9.0,4.0,5.0,2.0,2012
1030.0,22.0,4.0,7.0,1.0,19.0,1910.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,2.0,2.0,1.0,2012
1031.0,22.0,4.0,7.0,9.0,19.0,1901.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,4.0,99.0,2.0,2012
1032.0,22.0,4.0,7.0,1.0,5.0,501.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
1033.0,22.0,4.0,7.0,12.0,5.0,501.0,2.0,99.0,1.0,35.0,6.0,1.0,9.0,3.0,1.0,2.0,2012
1034.0,22.0,4.0,7.0,21.0,6.0,609.0,2.0,99.0,1.0,42.0,7.0,1.0,1.0,3.0,9.0,1.0,2012
1035.0,22.0,4.0,7.0,16.0,16.0,1609.0,2.0,99.0,1.0,36.0,6.0,1.0,2.0,1.0,6.0,2.0,2012
1036.0,22.0,4.0,7.0,0.0,18.0,1801.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,1.0,2012
1037.0,22.0,4.0,7.0,20.0,7.0,701.0,1.0,2.0,1.0,32.0,5.0,1.0,2.0,3.0,5.0,3.0,2012
1038.0,23.0,4.0,1.0,23.0,5.0,504.0,2.0,99.0,1.0,46.0,8.0,1.0,1.0,6.0,14.0,1.0,2012
1039.0,23.0,4.0,1.0,2.0,10.0,1010.0,2.0,99.0,1.0,41.0,7.0,1.0,1.0,6.0,14.0,1.0,2012
1040.0,23.0,4.0,1.0,10.0,11.0,1107.0,2.0,99.0,1.0,55.0,10.0,1.0,9.0,13.0,3.0,3.0,2012
1041.0,23.0,4.0,1.0,12.0,16.0,1613.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,99.0,1.0,2012
1042.0,23.0,4.0,1.0,20.0,16.0,1615.0,1.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,1.0,2012
1043.0,24.0,4.0,2.0,2.0,1.0,101.0,1.0,6.0,1.0,23.0,3.0,1.0,2.0,1.0,8.0,2.0,2012
1044.0,24.0,4.0,2.0,11.0,1.0,105.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,99.0,4.0,2012
1045.0,24.0,4.0,2.0,22.0,1.0,101.0,1.0,12.0,1.0,32.0,5.0,1.0,9.0,3.0,4.0,2.0,2012
1046.0,24.0,4.0,2.0,15.0,6.0,604.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,3.0,2012
1047.0,24.0,4.0,2.0,23.0,8.0,801.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
1048.0,24.0,4.0,2.0,11.0,4.0,415.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,3.0,6.0,1.0,2012
1049.0,25.0,4.0,3.0,16.0,1.0,101.0,1.0,1.0,1.0,30.0,5.0,1.0,1.0,12.0,6.0,1.0,2012
1050.0,25.0,4.0,3.0,12.0,1.0,101.0,1.0,13.0,1.0,40.0,7.0,1.0,1.0,9.0,2.0,1.0,2012
1051.0,25.0,4.0,3.0,21.0,1.0,101.0,1.0,7.0,1.0,18.0,2.0,1.0,9.0,4.0,99.0,2.0,2012
1052.0,25.0,4.0,3.0,12.0,1.0,115.0,1.0,1.0,1.0,38.0,6.0,1.0,1.0,5.0,4.0,1.0,2012
1053.0,25.0,4.0,3.0,23.0,1.0,101.0,1.0,19.0,1.0,25.0,4.0,1.0,1.0,1.0,2.0,1.0,2012
1054.0,25.0,4.0,3.0,5.0,5.0,501.0,2.0,99.0,1.0,34.0,5.0,1.0,1.0,6.0,6.0,1.0,2012
1055.0,25.0,4.0,3.0,18.0,12.0,1216.0,2.0,99.0,1.0,37.0,6.0,1.0,1.0,3.0,5.0,1.0,2012
1056.0,25.0,4.0,3.0,21.0,8.0,801.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,4.0,9.0,2.0,2012
1057.0,25.0,4.0,3.0,7.0,2.0,208.0,2.0,99.0,1.0,36.0,6.0,1.0,9.0,1.0,3.0,4.0,2012
1058.0,25.0,4.0,3.0,4.0,2.0,201.0,2.0,99.0,1.0,45.0,8.0,1.0,9.0,5.0,14.0,1.0,2012
1059.0,25.0,4.0,3.0,16.0,14.0,1401.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,3.0,5.0,2.0,2012
1060.0,26.0,4.0,4.0,22.0,1.0,101.0,1.0,7.0,1.0,19.0,2.0,1.0,9.0,4.0,1.0,2.0,2012
1061.0,26.0,4.0,4.0,2.0,1.0,114.0,2.0,99.0,1.0,25.0,4.0,1.0,9.0,4.0,1.0,2.0,2012
1062.0,26.0,4.0,4.0,1.0,5.0,501.0,1.0,99.0,1.0,999.0,11.0,1.0,9.0,4.0,99.0,3.0,2012
1063.0,26.0,4.0,4.0,21.0,10.0,1001.0,1.0,99.0,1.0,24.0,3.0,1.0,1.0,5.0,2.0,1.0,2012
1064.0,26.0,4.0,4.0,17.0,10.0,1010.0,1.0,99.0,1.0,32.0,5.0,1.0,2.0,3.0,4.0,2.0,2012
1065.0,26.0,4.0,4.0,16.0,10.0,1009.0,1.0,99.0,1.0,39.0,6.0,1.0,2.0,2.0,1.0,3.0,2012
1066.0,26.0,4.0,4.0,20.0,15.0,1501.0,1.0,1.0,1.0,49.0,8.0,1.0,2.0,3.0,2.0,2.0,2012
1067.0,26.0,4.0,4.0,9.0,4.0,407.0,1.0,5.0,1.0,27.0,4.0,1.0,2.0,3.0,99.0,3.0,2012
1068.0,27.0,4.0,4.0,2.0,1.0,101.0,1.0,6.0,1.0,44.0,7.0,1.0,1.0,6.0,3.0,1.0,2012
1069.0,27.0,4.0,4.0,23.0,1.0,101.0,1.0,12.0,2.0,23.0,3.0,1.0,1.0,1.0,4.0,1.0,2012
1070.0,27.0,4.0,4.0,1.0,1.0,110.0,2.0,99.0,1.0,50.0,9.0,1.0,1.0,1.0,1.0,1.0,2012
1071.0,27.0,4.0,4.0,18.0,12.0,1201.0,2.0,99.0,1.0,26.0,4.0,1.0,2.0,4.0,1.0,2.0,2012
1072.0,27.0,4.0,4.0,4.0,17.0,1701.0,2.0,99.0,1.0,22.0,3.0,1.0,2.0,4.0,1.0,2.0,2012
1073.0,27.0,4.0,4.0,12.0,3.0,301.0,2.0,99.0,1.0,23.0,3.0,1.0,2.0,3.0,2.0,2.0,2012
1074.0,28.0,4.0,6.0,1.0,1.0,101.0,1.0,9.0,1.0,32.0,5.0,1.0,2.0,1.0,3.0,2.0,2012
1075.0,28.0,4.0,6.0,7.0,1.0,101.0,1.0,1.0,1.0,32.0,5.0,1.0,1.0,4.0,3.0,1.0,2012
1076.0,28.0,4.0,6.0,1.0,1.0,101.0,1.0,13.0,1.0,42.0,7.0,1.0,2.0,1.0,4.0,1.0,2012
1077.0,28.0,4.0,6.0,7.0,1.0,101.0,1.0,12.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
1078.0,28.0,4.0,6.0,14.0,1.0,115.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,3.0,3.0,2012
1079.0,28.0,4.0,6.0,19.0,5.0,501.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,2.0,3.0,2.0,2012
1080.0,28.0,4.0,6.0,6.0,6.0,605.0,2.0,99.0,1.0,39.0,6.0,1.0,9.0,6.0,6.0,3.0,2012
1081.0,28.0,4.0,6.0,1.0,13.0,1301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
1082.0,28.0,4.0,6.0,12.0,3.0,302.0,2.0,99.0,1.0,999.0,11.0,1.0,1.0,3.0,2.0,2.0,2012
1083.0,29.0,4.0,7.0,13.0,20.0,2001.0,2.0,99.0,2.0,19.0,2.0,1.0,9.0,4.0,3.0,3.0,2012
1084.0,29.0,4.0,7.0,9.0,19.0,1901.0,2.0,99.0,2.0,60.0,10.0,1.0,9.0,3.0,6.0,4.0,2012
1085.0,29.0,4.0,7.0,23.0,5.0,501.0,2.0,99.0,1.0,18.0,2.0,1.0,9.0,3.0,5.0,4.0,2012
1086.0,29.0,4.0,7.0,15.0,5.0,501.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,14.0,1.0,2.0,2012
1087.0,29.0,4.0,7.0,14.0,18.0,1801.0,2.0,99.0,1.0,25.0,4.0,1.0,9.0,3.0,5.0,1.0,2012
1088.0,29.0,4.0,7.0,0.0,17.0,1701.0,2.0,99.0,1.0,25.0,4.0,1.0,9.0,4.0,3.0,1.0,2012
1089.0,29.0,4.0,7.0,2.0,14.0,1401.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,4.0,5.0,2.0,2012
1090.0,29.0,4.0,7.0,9.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,3.0,3.0,2012
1091.0,30.0,4.0,1.0,18.0,1.0,106.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,3.0,1.0,1.0,2012
1092.0,30.0,4.0,1.0,9.0,19.0,1901.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,4.0,1.0,1.0,2012
1093.0,30.0,4.0,1.0,21.0,6.0,601.0,1.0,99.0,1.0,23.0,3.0,1.0,9.0,14.0,1.0,1.0,2012
1094.0,30.0,4.0,1.0,21.0,10.0,1002.0,2.0,99.0,1.0,26.0,4.0,1.0,9.0,6.0,3.0,1.0,2012
1095.0,30.0,4.0,1.0,15.0,2.0,208.0,2.0,99.0,1.0,40.0,7.0,1.0,9.0,3.0,9.0,1.0,2012
1096.0,30.0,4.0,1.0,14.0,18.0,1805.0,1.0,99.0,2.0,37.0,6.0,1.0,9.0,14.0,99.0,1.0,2012
1097.0,30.0,4.0,1.0,20.0,17.0,1712.0,1.0,99.0,1.0,19.0,2.0,1.0,9.0,4.0,99.0,1.0,2012
1098.0,1.0,5.0,2.0,15.0,1.0,101.0,1.0,9.0,1.0,32.0,5.0,1.0,2.0,10.0,2.0,1.0,2012
1099.0,1.0,5.0,2.0,14.0,5.0,507.0,2.0,99.0,1.0,28.0,4.0,1.0,1.0,5.0,7.0,1.0,2012
1100.0,1.0,5.0,2.0,5.0,12.0,1201.0,2.0,99.0,1.0,33.0,5.0,1.0,9.0,1.0,3.0,1.0,2012
1101.0,2.0,5.0,3.0,14.0,1.0,101.0,1.0,1.0,1.0,999.0,11.0,1.0,1.0,3.0,5.0,1.0,2012
1102.0,2.0,5.0,3.0,5.0,6.0,602.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,6.0,3.0,2012
1103.0,2.0,5.0,3.0,14.0,11.0,1107.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,5.0,2.0,1.0,2012
1104.0,2.0,5.0,3.0,19.0,11.0,1103.0,2.0,99.0,1.0,35.0,6.0,1.0,2.0,3.0,5.0,1.0,2012
1105.0,2.0,5.0,3.0,11.0,9.0,919.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,3.0,1.0,2.0,2012
1106.0,2.0,5.0,3.0,23.0,17.0,1704.0,2.0,99.0,1.0,15.0,2.0,2.0,9.0,4.0,99.0,2.0,2012
1107.0,2.0,5.0,3.0,16.0,17.0,1710.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
1108.0,2.0,5.0,3.0,21.0,7.0,701.0,2.0,99.0,1.0,27.0,4.0,1.0,1.0,3.0,4.0,3.0,2012
1109.0,3.0,5.0,4.0,12.0,5.0,511.0,2.0,99.0,1.0,36.0,6.0,1.0,1.0,11.0,2.0,1.0,2012
1110.0,3.0,5.0,4.0,12.0,5.0,501.0,1.0,99.0,2.0,28.0,4.0,1.0,1.0,1.0,2.0,1.0,2012
1111.0,3.0,5.0,4.0,19.0,6.0,601.0,1.0,3.0,1.0,50.0,9.0,1.0,2.0,5.0,2.0,1.0,2012
1112.0,3.0,5.0,4.0,16.0,14.0,1401.0,1.0,2.0,1.0,18.0,2.0,1.0,9.0,4.0,5.0,1.0,2012
1113.0,3.0,5.0,4.0,21.0,4.0,406.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,7.0,2.0,2012
1114.0,3.0,5.0,4.0,22.0,3.0,303.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,1.0,10.0,1.0,2012
1115.0,4.0,5.0,5.0,20.0,1.0,105.0,2.0,99.0,1.0,999.0,11.0,1.0,9.0,3.0,1.0,1.0,2012
1116.0,4.0,5.0,5.0,7.0,1.0,101.0,1.0,18.0,1.0,48.0,8.0,1.0,9.0,6.0,2.0,1.0,2012
1117.0,4.0,5.0,5.0,15.0,1.0,101.0,1.0,5.0,1.0,30.0,5.0,1.0,9.0,2.0,11.0,1.0,2012
1118.0,4.0,5.0,5.0,23.0,1.0,101.0,1.0,12.0,1.0,22.0,3.0,1.0,9.0,1.0,2.0,1.0,2012
1119.0,4.0,5.0,5.0,13.0,1.0,114.0,2.0,99.0,2.0,28.0,4.0,1.0,9.0,3.0,99.0,3.0,2012
1120.0,4.0,5.0,5.0,20.0,11.0,1105.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,3.0,2.0,2012
1121.0,4.0,5.0,5.0,15.0,9.0,901.0,1.0,9.0,1.0,26.0,4.0,1.0,9.0,3.0,4.0,1.0,2012
1122.0,4.0,5.0,5.0,8.0,2.0,208.0,2.0,99.0,2.0,999.0,11.0,1.0,9.0,9.0,4.0,1.0,2012
1123.0,5.0,5.0,6.0,15.0,1.0,102.0,2.0,99.0,1.0,64.0,10.0,1.0,1.0,1.0,4.0,1.0,2012
1124.0,5.0,5.0,6.0,15.0,22.0,2201.0,2.0,99.0,1.0,27.0,4.0,1.0,1.0,2.0,9.0,3.0,2012
1125.0,5.0,5.0,6.0,6.0,6.0,602.0,2.0,99.0,1.0,62.0,10.0,1.0,1.0,6.0,2.0,1.0,2012
1126.0,5.0,5.0,6.0,4.0,10.0,1001.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,3.0,2.0,1.0,2012
1127.0,5.0,5.0,6.0,15.0,10.0,1010.0,2.0,99.0,2.0,42.0,7.0,1.0,2.0,9.0,6.0,3.0,2012
1128.0,5.0,5.0,6.0,18.0,16.0,1601.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,7.0,1.0,2012
1129.0,5.0,5.0,6.0,8.0,14.0,1401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,9.0,2.0,2.0,2012
1130.0,5.0,5.0,6.0,16.0,14.0,1401.0,1.0,1.0,1.0,29.0,4.0,1.0,2.0,4.0,2.0,1.0,2012
1131.0,5.0,5.0,6.0,19.0,7.0,709.0,2.0,99.0,1.0,27.0,4.0,1.0,2.0,4.0,1.0,1.0,2012
1132.0,5.0,5.0,6.0,10.0,4.0,401.0,2.0,99.0,1.0,22.0,3.0,1.0,1.0,4.0,1.0,2.0,2012
1133.0,6.0,5.0,7.0,3.0,1.0,101.0,1.0,9.0,1.0,22.0,3.0,1.0,1.0,3.0,5.0,1.0,2012
1134.0,6.0,5.0,7.0,13.0,1.0,101.0,1.0,1.0,1.0,22.0,3.0,1.0,9.0,3.0,6.0,1.0,2012
1135.0,6.0,5.0,7.0,12.0,1.0,101.0,1.0,9.0,1.0,42.0,7.0,1.0,9.0,6.0,1.0,1.0,2012
1136.0,6.0,5.0,7.0,2.0,1.0,101.0,1.0,15.0,1.0,23.0,3.0,1.0,9.0,1.0,3.0,2.0,2012
1137.0,6.0,5.0,7.0,17.0,1.0,101.0,1.0,10.0,1.0,29.0,4.0,1.0,9.0,4.0,5.0,1.0,2012
1138.0,6.0,5.0,7.0,1.0,1.0,101.0,1.0,11.0,1.0,17.0,2.0,1.0,1.0,2.0,3.0,1.0,2012
1139.0,6.0,5.0,7.0,0.0,5.0,501.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,4.0,3.0,1.0,2012
1140.0,6.0,5.0,7.0,22.0,5.0,501.0,2.0,99.0,1.0,43.0,7.0,1.0,9.0,4.0,5.0,1.0,2012
1141.0,6.0,5.0,7.0,20.0,6.0,614.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,2.0,2.0,2.0,2012
1142.0,6.0,5.0,7.0,0.0,9.0,920.0,2.0,99.0,1.0,57.0,10.0,1.0,9.0,7.0,1.0,2.0,2012
1143.0,6.0,5.0,7.0,13.0,13.0,1301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,2.0,3.0,2012
1144.0,6.0,5.0,7.0,19.0,17.0,1701.0,2.0,99.0,1.0,53.0,9.0,1.0,9.0,5.0,2.0,1.0,2012
1145.0,6.0,5.0,7.0,12.0,4.0,401.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,1.0,2.0,4.0,2012
1146.0,7.0,5.0,1.0,4.0,1.0,101.0,2.0,11.0,1.0,22.0,3.0,1.0,9.0,1.0,10.0,1.0,2012
1147.0,7.0,5.0,1.0,19.0,21.0,2101.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,4.0,1.0,2.0,2012
1148.0,7.0,5.0,1.0,11.0,16.0,1613.0,2.0,99.0,1.0,54.0,9.0,1.0,9.0,4.0,5.0,1.0,2012
1149.0,7.0,5.0,1.0,18.0,2.0,201.0,2.0,99.0,1.0,54.0,9.0,1.0,9.0,2.0,5.0,1.0,2012
1150.0,7.0,5.0,1.0,11.0,18.0,1801.0,2.0,99.0,1.0,44.0,7.0,1.0,9.0,3.0,2.0,1.0,2012
1151.0,7.0,5.0,1.0,20.0,17.0,1701.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,4.0,99.0,3.0,2012
1152.0,8.0,5.0,2.0,17.0,1.0,101.0,1.0,1.0,2.0,37.0,6.0,1.0,9.0,2.0,4.0,1.0,2012
1153.0,8.0,5.0,2.0,4.0,1.0,105.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,99.0,2.0,2012
1154.0,8.0,5.0,2.0,20.0,20.0,2001.0,2.0,99.0,1.0,28.0,4.0,1.0,2.0,9.0,6.0,2.0,2012
1155.0,8.0,5.0,2.0,13.0,5.0,503.0,2.0,99.0,1.0,67.0,10.0,1.0,9.0,3.0,2.0,2.0,2012
1156.0,8.0,5.0,2.0,21.0,10.0,1001.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,3.0,5.0,1.0,2012
1157.0,8.0,5.0,2.0,7.0,12.0,1201.0,2.0,99.0,1.0,31.0,5.0,1.0,9.0,5.0,1.0,1.0,2012
1158.0,8.0,5.0,2.0,18.0,13.0,1301.0,2.0,99.0,1.0,33.0,5.0,1.0,9.0,3.0,2.0,1.0,2012
1159.0,8.0,5.0,2.0,11.0,18.0,1801.0,2.0,99.0,1.0,49.0,8.0,1.0,9.0,2.0,3.0,2.0,2012
1160.0,9.0,5.0,3.0,14.0,1.0,101.0,1.0,1.0,1.0,29.0,4.0,1.0,9.0,12.0,6.0,1.0,2012
1161.0,9.0,5.0,3.0,9.0,1.0,101.0,1.0,1.0,1.0,29.0,4.0,1.0,9.0,1.0,1.0,1.0,2012
1162.0,9.0,5.0,3.0,21.0,1.0,101.0,1.0,15.0,1.0,24.0,3.0,1.0,9.0,4.0,1.0,1.0,2012
1163.0,9.0,5.0,3.0,18.0,1.0,110.0,2.0,99.0,1.0,41.0,7.0,1.0,9.0,7.0,6.0,1.0,2012
1164.0,9.0,5.0,3.0,19.0,5.0,501.0,2.0,99.0,1.0,30.0,5.0,1.0,2.0,3.0,4.0,3.0,2012
1165.0,9.0,5.0,3.0,23.0,12.0,1204.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,1.0,1.0,2012
1166.0,9.0,5.0,3.0,14.0,17.0,1703.0,1.0,99.0,1.0,28.0,4.0,1.0,9.0,4.0,99.0,1.0,2012
1167.0,10.0,5.0,4.0,22.0,1.0,101.0,1.0,8.0,1.0,20.0,3.0,1.0,9.0,1.0,3.0,1.0,2012
1168.0,10.0,5.0,4.0,22.0,1.0,101.0,1.0,18.0,1.0,34.0,5.0,1.0,1.0,10.0,2.0,1.0,2012
1169.0,10.0,5.0,4.0,2.0,1.0,101.0,1.0,12.0,1.0,35.0,6.0,1.0,9.0,4.0,2.0,1.0,2012
1170.0,10.0,5.0,4.0,7.0,19.0,1901.0,2.0,99.0,1.0,40.0,7.0,1.0,1.0,6.0,3.0,1.0,2012
1171.0,10.0,5.0,4.0,1.0,19.0,1902.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,2.0,2.0,2.0,2012
1172.0,10.0,5.0,4.0,21.0,5.0,502.0,2.0,99.0,1.0,35.0,6.0,1.0,1.0,3.0,16.0,1.0,2012
1173.0,10.0,5.0,4.0,6.0,5.0,509.0,2.0,99.0,1.0,27.0,4.0,1.0,1.0,3.0,99.0,4.0,2012
1174.0,10.0,5.0,4.0,2.0,5.0,501.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,2.0,5.0,2.0,2012
1175.0,10.0,5.0,4.0,9.0,7.0,701.0,2.0,99.0,2.0,30.0,5.0,1.0,1.0,1.0,4.0,1.0,2012
1176.0,11.0,5.0,5.0,22.0,22.0,2201.0,2.0,99.0,1.0,18.0,2.0,1.0,9.0,4.0,5.0,1.0,2012
1177.0,11.0,5.0,5.0,22.0,10.0,1001.0,2.0,99.0,1.0,34.0,5.0,1.0,2.0,2.0,5.0,1.0,2012
1178.0,11.0,5.0,5.0,2.0,18.0,1801.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,3.0,5.0,2.0,2012
1179.0,11.0,5.0,5.0,17.0,14.0,1419.0,2.0,99.0,1.0,19.0,2.0,1.0,9.0,4.0,99.0,2.0,2012
1180.0,11.0,5.0,5.0,5.0,7.0,701.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,5.0,2.0,1.0,2012
1181.0,11.0,5.0,5.0,5.0,7.0,701.0,2.0,99.0,1.0,32.0,5.0,1.0,1.0,3.0,5.0,1.0,2012
1182.0,12.0,5.0,6.0,7.0,1.0,102.0,2.0,99.0,1.0,21.0,3.0,1.0,2.0,1.0,99.0,99.0,2012
1183.0,12.0,5.0,6.0,20.0,20.0,2001.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,1.0,99.0,1.0,2012
1184.0,12.0,5.0,6.0,14.0,5.0,511.0,1.0,99.0,1.0,25.0,4.0,1.0,9.0,4.0,99.0,2.0,2012
1185.0,12.0,5.0,6.0,17.0,11.0,1105.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,3.0,2.0,1.0,2012
1186.0,12.0,5.0,6.0,18.0,8.0,808.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,3.0,2012
1187.0,12.0,5.0,6.0,18.0,17.0,1708.0,1.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,5.0,1.0,2012
1188.0,13.0,5.0,7.0,21.0,1.0,101.0,1.0,12.0,9.0,999.0,11.0,9.0,9.0,1.0,1.0,1.0,2012
1189.0,13.0,5.0,7.0,12.0,21.0,2102.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,3.0,9.0,4.0,2012
1190.0,13.0,5.0,7.0,8.0,2.0,201.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,6.0,2.0,4.0,2012
1191.0,14.0,5.0,1.0,16.0,1.0,113.0,2.0,99.0,1.0,33.0,5.0,1.0,9.0,1.0,3.0,2.0,2012
1192.0,14.0,5.0,1.0,20.0,1.0,113.0,2.0,99.0,2.0,38.0,6.0,1.0,9.0,1.0,6.0,1.0,2012
1193.0,14.0,5.0,1.0,7.0,15.0,1501.0,2.0,99.0,1.0,38.0,6.0,1.0,9.0,7.0,14.0,1.0,2012
1194.0,14.0,5.0,1.0,21.0,18.0,1801.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,1.0,1.0,1.0,2012
1195.0,15.0,5.0,2.0,20.0,1.0,101.0,1.0,9.0,1.0,32.0,5.0,1.0,1.0,1.0,4.0,1.0,2012
1196.0,15.0,5.0,2.0,16.0,1.0,101.0,1.0,3.0,1.0,30.0,5.0,1.0,1.0,1.0,5.0,1.0,2012
1197.0,15.0,5.0,2.0,21.0,1.0,101.0,1.0,7.0,1.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,2012
1198.0,15.0,5.0,2.0,15.0,1.0,110.0,2.0,99.0,1.0,29.0,4.0,1.0,1.0,3.0,11.0,1.0,2012
1199.0,15.0,5.0,2.0,6.0,21.0,2101.0,2.0,99.0,1.0,33.0,5.0,1.0,1.0,4.0,3.0,1.0,2012
1200.0,15.0,5.0,2.0,19.0,5.0,501.0,2.0,99.0,1.0,60.0,10.0,1.0,9.0,3.0,1.0,1.0,2012
1201.0,15.0,5.0,2.0,15.0,10.0,1004.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,3.0,5.0,3.0,2012
