num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,g_edad,fallecidos_lesionados,otro_g_edad_fall_les,anio
1043.0,2.0,3.0,6.0,0.0,1.0,1.0,115.0,1.0,2.0,1.0,22.0,4.0,1.0,4.0,99.0,6.0,1.0,99.0,3.0,2.0,3.0,2013
1044.0,2.0,3.0,6.0,0.0,1.0,1.0,115.0,1.0,2.0,1.0,20.0,4.0,1.0,4.0,99.0,6.0,1.0,99.0,3.0,2.0,3.0,2013
1045.0,2.0,3.0,6.0,0.0,1.0,1.0,115.0,1.0,2.0,1.0,22.0,4.0,1.0,4.0,5.0,5.0,1.0,21.0,3.0,2.0,3.0,2013
1046.0,2.0,3.0,6.0,19.0,4.0,1.0,115.0,1.0,1.0,2.0,28.0,5.0,1.0,1.0,1.0,6.0,1.0,32.0,4.0,2.0,3.0,2013
1047.0,2.0,3.0,6.0,19.0,4.0,1.0,115.0,1.0,1.0,1.0,33.0,5.0,1.0,4.0,1.0,6.0,1.0,99.0,5.0,2.0,4.0,2013
1048.0,2.0,3.0,6.0,19.0,4.0,1.0,115.0,1.0,1.0,2.0,35.0,5.0,1.0,1.0,1.0,6.0,1.0,32.0,6.0,2.0,4.0,2013
1049.0,2.0,3.0,6.0,19.0,4.0,1.0,115.0,1.0,1.0,2.0,35.0,5.0,1.0,4.0,1.0,6.0,1.0,99.0,6.0,2.0,4.0,2013
1050.0,2.0,3.0,6.0,2.0,1.0,1.0,115.0,1.0,2.0,1.0,29.0,5.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,2.0,3.0,2013
1051.0,2.0,3.0,6.0,21.0,4.0,19.0,1905.0,2.0,99.0,1.0,25.0,5.0,1.0,3.0,2.0,3.0,1.0,32.0,4.0,2.0,3.0,2013
1052.0,2.0,3.0,6.0,21.0,4.0,19.0,1905.0,2.0,99.0,1.0,33.0,5.0,1.0,12.0,6.0,6.0,1.0,42.0,5.0,2.0,4.0,2013
1053.0,2.0,3.0,6.0,22.0,4.0,19.0,1901.0,2.0,99.0,1.0,20.0,4.0,1.0,3.0,1.0,6.0,1.0,44.0,3.0,2.0,3.0,2013
1054.0,2.0,3.0,6.0,16.0,3.0,5.0,510.0,2.0,99.0,1.0,33.0,5.0,1.0,1.0,4.0,5.0,1.0,20.0,5.0,2.0,4.0,2013
1055.0,2.0,3.0,6.0,16.0,3.0,5.0,510.0,2.0,99.0,1.0,22.0,4.0,1.0,4.0,3.0,5.0,1.0,36.0,3.0,2.0,3.0,2013
1056.0,2.0,3.0,6.0,16.0,3.0,5.0,510.0,2.0,99.0,2.0,21.0,4.0,1.0,4.0,3.0,5.0,1.0,36.0,3.0,2.0,3.0,2013
1057.0,2.0,3.0,6.0,5.0,1.0,5.0,504.0,2.0,99.0,1.0,38.0,5.0,1.0,4.0,1.0,6.0,1.0,42.0,6.0,2.0,4.0,2013
1058.0,2.0,3.0,6.0,11.0,2.0,5.0,501.0,2.0,99.0,1.0,48.0,6.0,1.0,99.0,99.0,6.0,2.0,99.0,8.0,2.0,5.0,2013
1059.0,2.0,3.0,6.0,19.0,4.0,10.0,1001.0,2.0,99.0,1.0,36.0,5.0,1.0,1.0,2.0,3.0,1.0,44.0,6.0,2.0,4.0,2013
1060.0,2.0,3.0,6.0,19.0,4.0,10.0,1001.0,2.0,99.0,1.0,20.0,4.0,1.0,1.0,2.0,3.0,1.0,44.0,3.0,2.0,3.0,2013
1061.0,2.0,3.0,6.0,19.0,4.0,10.0,1001.0,2.0,99.0,1.0,20.0,4.0,1.0,1.0,2.0,3.0,1.0,44.0,3.0,2.0,3.0,2013
1062.0,2.0,3.0,6.0,19.0,4.0,10.0,1001.0,2.0,99.0,1.0,32.0,5.0,1.0,1.0,9.0,6.0,1.0,44.0,5.0,2.0,4.0,2013
1063.0,2.0,3.0,6.0,5.0,1.0,10.0,1001.0,2.0,99.0,2.0,14.0,4.0,2.0,12.0,1.0,3.0,1.0,99.0,1.0,2.0,2.0,2013
1064.0,2.0,3.0,6.0,5.0,1.0,10.0,1001.0,2.0,99.0,2.0,56.0,7.0,1.0,12.0,1.0,3.0,1.0,99.0,10.0,2.0,5.0,2013
1065.0,2.0,3.0,6.0,5.0,1.0,10.0,1001.0,2.0,99.0,1.0,12.0,4.0,2.0,12.0,1.0,3.0,1.0,99.0,1.0,2.0,2.0,2013
1066.0,2.0,3.0,6.0,7.0,2.0,18.0,1801.0,2.0,99.0,1.0,26.0,5.0,1.0,3.0,99.0,6.0,2.0,99.0,4.0,2.0,3.0,2013
1067.0,2.0,3.0,6.0,7.0,2.0,18.0,1801.0,2.0,99.0,1.0,28.0,5.0,1.0,3.0,99.0,6.0,2.0,99.0,4.0,2.0,3.0,2013
1068.0,2.0,3.0,6.0,9.0,2.0,18.0,1804.0,2.0,99.0,1.0,38.0,5.0,1.0,3.0,99.0,6.0,2.0,99.0,6.0,2.0,4.0,2013
1069.0,2.0,3.0,6.0,9.0,2.0,18.0,1804.0,2.0,99.0,1.0,31.0,5.0,1.0,3.0,99.0,6.0,2.0,99.0,5.0,2.0,4.0,2013
1070.0,2.0,3.0,6.0,12.0,3.0,17.0,1709.0,2.0,99.0,1.0,29.0,5.0,1.0,6.0,2.0,4.0,1.0,15.0,4.0,2.0,3.0,2013
